OBJECTID,shortest_dist
97826,749.24
97827,847.08
97828,867.63
97829,793.07
97830,852.38
97831,747.13
97832,734.98
97833,747.46
97834,698.0
97835,815.03
97836,747.95
97837,872.39
97838,857.36
97839,787.6
97840,755.78
97841,846.27
97842,794.76
97843,864.26
97844,732.19
97845,854.56
97846,847.71
97847,876.6
97848,858.92
97849,761.63
97850,860.74
97851,850.31
97852,722.54
97853,866.83
97854,971.52
97855,872.56
97856,750.71
97857,764.1
97858,877.47
97859,863.23
97860,729.24
97861,765.6
97862,866.39
97863,871.76
97864,730.81
97865,760.54
97866,742.45
97868,623.94
97873,567.17
97874,788.87
97876,788.72
97880,975.7
97884,790.57
97886,789.32
97889,250.96
97893,102.08
97895,891.04
97901,899.34
97902,856.66
97906,858.87
97908,485.45
97909,881.49
97911,931.22
97912,889.35
97913,824.73
97914,902.69
97915,931.61
97916,1026.92
97917,816.93
97918,829.88
97919,905.23
97920,855.75
97921,587.02
97922,812.28
97923,905.9
97924,761.69
97925,838.71
97926,869.47
97927,866.83
97928,867.16
97929,850.89
97930,879.13
97931,901.06
97932,869.82
97933,866.7
97934,884.73
97935,769.56
97936,831.47
97937,892.03
97938,864.97
97939,899.79
97940,884.95
97941,886.39
97942,897.57
97943,897.96
97944,885.87
97945,865.95
97946,861.47
97947,881.71
97948,804.18
97949,715.03
97951,740.86
97952,792.31
97953,847.24
97954,865.07
97955,865.58
97956,569.47
97958,553.39
97959,246.17
97960,467.68
97961,534.88
97962,874.99
97963,244.22
97964,770.24
97966,755.28
97967,659.05
97968,750.46
97969,713.88
97970,758.26
97971,868.43
97972,770.03
97973,769.81
97974,880.66
97975,208.9
97976,887.82
97977,805.24
97978,425.31
97979,886.18
97980,970.88
97981,271.22
97982,173.68
97986,880.68
97987,618.59
97988,554.54
97989,524.12
97990,230.48
97991,487.85
97992,489.61
97993,491.67
97994,518.15
97995,487.43
97996,526.38
97997,497.66
97998,667.01
97999,272.19
98000,510.09
98001,284.82
98002,307.82
98003,667.68
98004,586.24
98005,525.4
98006,490.05
98007,521.67
98008,464.59
98009,201.01
98010,203.74
98011,483.22
98012,494.35
98013,755.12
98014,678.05
98015,607.77
98016,621.09
98017,582.93
98018,816.93
98019,345.29
98020,810.77
98021,518.85
98022,704.53
98023,564.42
98024,728.38
98025,709.52
98026,598.91
98027,816.47
98028,741.94
98029,735.32
98030,740.62
98031,464.02
98032,336.4
98033,587.8
98034,708.94
98035,341.87
98036,728.58
98037,343.29
98038,225.49
98039,638.5
98040,193.35
98041,210.77
98042,772.82
98043,756.15
98044,759.0
98045,704.35
98046,702.51
98047,327.12
98048,698.93
98049,230.03
98050,719.46
98051,725.83
98052,144.56
98053,693.58
98054,401.03
98055,646.92
98056,299.62
98057,214.77
98058,341.61
98059,214.51
98060,888.18
98061,709.21
98062,971.41
98063,712.67
98064,658.45
98065,211.22
98066,710.76
98067,685.19
98068,511.86
98069,486.0
98070,722.0
98071,220.97
98072,508.41
98073,703.7
98074,445.69
98075,664.46
98076,660.54
98077,791.79
98078,472.44
98079,779.81
98080,816.06
98081,452.06
98082,792.76
98083,790.98
98084,827.66
98085,789.97
98086,506.21
98087,602.2
98088,831.71
98089,510.25
98090,381.76
98091,361.51
98092,491.17
98093,759.21
98094,742.83
98095,910.31
98096,710.78
98097,766.07
98098,488.0
98099,705.6
98100,764.51
98101,789.74
98102,891.76
98103,491.25
98104,703.85
98105,770.6
98106,543.34
98107,799.7
98108,800.32
98109,753.46
98110,788.34
98111,675.66
98112,888.15
98113,492.72
98114,705.44
98115,729.32
98116,536.55
98117,728.86
98118,797.94
98119,516.38
98120,509.71
98121,373.07
98122,828.01
98123,313.62
98124,484.65
98125,170.47
98126,633.59
98127,533.51
98128,447.98
98129,259.71
98130,529.27
98131,692.78
98132,789.12
98133,480.39
98134,503.78
98135,248.56
98136,441.68
98137,889.42
98138,182.83
98139,718.33
98140,804.99
98141,759.66
98142,817.36
98143,357.38
98144,634.18
98145,671.19
98146,594.56
98147,707.96
98148,644.58
98149,664.08
98150,429.33
98151,650.33
98152,474.46
98153,673.57
98154,585.95
98155,709.33
98156,502.25
98157,662.46
98158,707.38
98159,285.06
98160,477.15
98161,494.13
98162,209.96
98163,589.55
98164,280.57
98165,323.45
98166,680.75
98167,182.49
98168,476.58
98169,725.19
98170,308.48
98171,825.2
98172,157.46
98173,911.41
98174,500.3
98175,464.44
98176,651.91
98177,472.05
98178,281.21
98179,248.51
98180,579.37
98181,291.53
98182,786.97
98183,652.48
98184,293.2
98185,288.91
98186,555.64
98187,481.97
98188,475.0
98189,268.91
98190,324.59
98191,320.21
98192,149.37
98193,196.58
98194,285.5
98195,804.62
98196,589.27
98197,202.06
98198,232.37
98199,181.55
98200,387.19
98201,249.1
98202,365.33
98203,486.92
98204,321.98
98205,758.12
98206,667.6
98207,277.59
98208,703.6
98209,708.11
98210,699.49
98211,690.54
98212,374.3
98213,276.88
98214,519.12
98215,563.98
98216,474.91
98217,618.57
98218,868.08
98219,348.3
98220,719.12
98221,288.29
98222,283.89
98223,318.92
98224,529.63
98225,251.83
98226,620.53
98227,424.07
98228,362.95
98229,768.95
98230,362.19
98231,429.7
98232,345.66
98233,346.05
98234,279.42
98235,713.51
98236,344.02
98237,427.14
98238,277.4
98239,268.41
98240,588.5
98241,277.58
98242,324.51
98243,804.36
98244,646.47
98245,709.87
98246,271.05
98247,298.32
98248,308.78
98249,291.5
98250,308.85
98251,292.56
98252,249.93
98253,274.82
98254,286.69
98255,554.37
98256,267.43
98257,352.99
98258,207.35
98259,329.88
98260,272.8
98261,273.98
98262,215.81
98263,278.93
98264,326.38
98265,215.07
98266,708.1
98267,312.1
98268,319.22
98269,738.63
98270,287.58
98271,295.28
98272,313.46
98273,383.58
98274,285.39
98275,777.98
98276,699.79
98277,283.4
98278,382.56
98279,527.54
98280,272.27
98281,268.77
98282,223.74
98283,136.33
98284,351.92
98285,340.18
98286,292.57
98287,359.81
98288,867.75
98289,299.52
98290,702.3
98291,281.25
98292,280.17
98293,317.12
98294,813.26
98295,286.23
98296,299.55
98297,295.47
98298,665.62
98299,285.22
98300,56.65
98301,503.23
98302,277.32
98303,300.49
98304,287.08
98305,311.79
98306,781.97
98307,284.31
98308,361.29
98309,302.46
98310,466.5
98311,552.12
98312,649.78
98313,337.28
98314,835.34
98315,828.05
98316,386.49
98317,319.9
98318,288.21
98319,294.18
98320,332.08
98321,280.26
98322,286.83
98323,297.47
98324,216.95
98325,164.51
98326,290.0
98327,452.25
98328,293.14
98329,405.28
98330,446.58
98331,404.24
98332,357.28
98333,294.49
98334,335.66
98335,457.73
98336,354.87
98337,685.46
98338,447.72
98339,426.25
98340,390.9
98341,356.99
98342,374.78
98343,428.34
98344,377.14
98345,604.45
98346,566.24
98347,339.43
98348,373.53
98349,348.59
98350,365.98
98351,379.64
98352,363.66
98353,374.62
98354,460.65
98355,287.99
98356,286.58
98357,293.41
98358,274.82
98359,384.6
98360,760.59
98361,366.79
98362,411.26
98363,754.24
98364,407.51
98365,476.35
98366,273.16
98367,896.11
98368,209.06
98369,449.08
98370,884.61
98371,372.24
98372,287.71
98373,665.96
98374,584.57
98375,623.55
98376,679.17
98377,797.79
98378,574.33
98379,781.28
98381,792.51
98382,790.06
98383,794.94
98384,679.48
98385,695.14
98387,600.1
98389,788.21
98394,612.05
98398,692.11
98400,565.24
98401,591.46
98409,603.99
98411,694.87
98413,828.92
98414,644.22
98415,592.82
98416,779.51
98417,698.17
98418,627.83
98425,601.94
98426,601.37
98427,540.04
98432,825.81
98433,815.66
98435,715.23
98437,802.09
98441,695.22
98442,716.53
98443,820.21
98447,839.54
98452,724.71
98455,828.59
98459,748.13
98465,728.51
98467,842.1
98475,733.5
98476,737.87
98477,939.45
98478,726.51
98480,732.68
98483,466.23
98484,731.26
98487,732.14
98492,658.07
98493,213.32
98494,760.28
98497,510.37
98499,728.33
98501,936.96
98503,207.89
98510,675.52
98515,720.33
98518,838.89
98523,1102.53
98526,765.9
98552,768.73
98557,637.29
98559,939.46
98560,641.36
98561,592.21
98562,1210.2
98563,344.3
98564,406.84
98566,456.95
98567,940.58
98569,564.91
98570,570.28
98571,737.31
98572,413.86
98573,727.88
98574,565.56
98575,640.59
98576,406.89
98577,472.15
98578,295.42
98579,653.69
98582,331.94
98584,321.77
98585,608.08
98587,374.74
98588,567.84
98593,348.83
98594,261.84
98597,523.07
98598,784.97
98600,679.86
98601,317.63
98602,663.15
98604,455.85
98608,659.1
98609,372.18
98611,547.87
98612,664.62
98613,312.66
98627,289.8
98629,405.59
98630,642.78
98632,543.51
98633,267.06
98634,469.21
98637,422.04
98638,579.04
98639,308.15
98640,840.94
98641,267.77
98642,849.93
98644,390.37
98646,848.04
98648,239.49
98649,390.5
98650,637.76
98651,711.72
98653,694.67
98654,277.42
98656,470.8
98658,497.82
98659,852.88
98660,946.45
98663,400.3
98665,501.92
98670,549.03
98672,501.2
98673,508.49
98675,256.72
98676,507.91
98678,264.66
98681,261.03
98683,325.45
98684,568.62
98685,268.13
98687,740.71
98688,235.69
98691,662.13
98692,618.28
98693,500.39
98694,722.3
98695,867.99
98698,230.06
98699,639.72
98700,529.73
98702,386.69
98704,843.59
98705,503.94
98710,252.77
98711,329.38
98712,574.77
98713,559.21
98714,395.21
98716,542.48
98718,599.5
98721,839.17
98722,792.03
98723,887.39
98724,343.92
98728,851.75
98729,857.84
98731,831.15
98733,833.19
98735,825.89
98740,837.83
98747,832.34
98749,855.48
98751,855.69
98755,257.46
98758,214.4
98759,1017.69
98763,201.1
98767,225.46
98768,738.78
98770,694.51
98771,729.31
98772,466.75
98774,220.16
98776,267.73
98777,405.5
98778,394.15
98780,737.33
98781,583.21
98782,744.44
98784,836.81
98785,638.91
98786,732.25
98787,688.0
98788,211.49
98789,733.03
98790,757.26
98792,263.27
98793,792.67
98794,405.4
98795,360.36
98796,632.12
98797,213.45
98799,768.33
98800,762.05
98801,266.14
98803,695.98
98807,731.96
98809,499.57
98810,735.93
98811,728.75
98812,973.86
98813,966.08
98816,643.52
98817,660.66
98818,245.76
98819,838.41
98820,225.48
98821,671.56
98822,643.08
98823,667.47
98824,690.35
98826,681.24
98827,654.56
98828,644.77
98829,936.75
98830,579.87
98831,642.52
98832,629.02
98833,598.26
98834,249.08
98835,495.71
98836,639.41
98837,219.82
98838,664.18
98839,995.47
98840,689.15
98841,602.22
98842,507.89
98843,645.18
98844,582.18
98845,220.64
98846,462.41
98848,564.4
98849,828.81
98850,686.15
98851,597.73
98855,619.85
98857,748.98
98858,616.81
98859,510.19
98860,766.01
98862,587.46
98864,237.46
98865,1021.33
98867,638.08
98869,235.13
98871,657.6
98872,621.57
98873,701.73
98874,668.11
98876,233.1
98877,566.7
98878,925.7
98879,832.81
98881,685.78
98884,490.38
98885,666.7
98886,732.35
98887,737.87
98890,178.22
98892,694.41
98893,643.44
98894,43.01
98895,225.92
98896,361.61
98897,934.06
98899,944.64
98900,472.77
98901,623.15
98902,831.76
98903,679.23
98904,658.79
98907,691.94
98910,678.74
98912,186.62
98913,654.15
98914,648.05
98915,795.61
98916,730.63
98917,426.49
98918,779.62
98919,676.54
98920,221.85
98921,217.13
98922,790.92
98923,961.76
98924,669.89
98928,564.45
98929,253.66
98930,400.04
98931,331.15
98932,576.5
98934,951.3
98936,518.19
98937,708.6
98938,678.32
98939,642.01
98940,759.97
98951,1123.36
98952,927.28
98959,794.72
98966,1155.64
98967,794.68
98969,238.63
98971,686.36
98972,296.05
98973,946.45
98974,399.41
98975,229.92
98976,409.86
98980,390.6
98983,189.2
98986,225.68
98987,401.42
98988,323.31
98989,357.48
98990,374.62
98992,561.65
98994,570.3
98995,698.71
98996,656.03
98998,729.04
99000,411.61
99001,947.04
99003,1036.4
99007,217.84
99008,227.85
99009,563.5
99011,690.33
99012,952.6
99013,225.52
99015,469.82
99017,498.78
99019,560.37
99022,414.57
99023,261.58
99024,404.89
99026,662.81
99027,657.1
99030,529.94
99032,174.5
99033,658.6
99049,938.77
99055,304.39
99056,222.58
99057,253.05
99058,360.71
99059,790.57
99060,302.39
99061,305.06
99062,339.67
99064,574.41
99067,273.93
99068,723.97
99069,468.69
99070,934.33
99071,222.42
99072,226.57
99073,938.18
99075,551.8
99076,254.6
99077,642.98
99078,423.41
99079,705.31
99080,233.01
99081,375.06
99082,212.75
99084,712.42
99085,257.76
99086,480.04
99088,229.31
99089,646.86
99090,495.08
99091,788.35
99092,640.87
99093,731.23
99095,421.14
99096,231.32
99097,231.08
99100,284.02
99101,691.85
99102,796.71
99103,461.46
99104,523.41
99106,571.32
99108,383.84
99111,536.83
99112,211.44
99113,227.35
99114,202.42
99117,663.17
99118,571.87
99122,580.57
99124,665.14
99125,612.53
99126,570.44
99127,641.42
99128,277.94
99129,571.43
99131,938.15
99132,545.77
99134,659.75
99136,658.6
99137,753.97
99140,358.5
99141,269.23
99142,410.45
99143,377.07
99145,330.73
99149,377.88
99150,494.91
99151,498.26
99152,273.83
99153,212.17
99154,876.33
99157,349.34
99158,380.24
99159,824.66
99161,438.57
99171,961.91
99172,1233.79
99182,705.02
99184,367.74
99186,284.51
99187,691.81
99188,220.75
99189,501.4
99192,631.97
99193,491.36
99194,219.47
99195,210.68
99197,955.32
99198,331.82
99199,206.16
99200,322.8
99201,789.07
99202,234.32
99204,690.95
99206,578.25
99208,805.48
99209,295.27
99211,337.94
99212,715.77
99213,564.61
99214,61.18
99215,210.21
99217,227.78
99218,365.72
99219,308.46
99220,806.82
99221,210.31
99223,298.13
99224,203.04
99226,479.47
99228,678.51
99229,287.22
99230,271.49
99231,890.32
99232,281.69
99233,340.18
99234,221.85
99235,780.01
99236,674.37
99238,722.0
99240,211.9
99241,213.68
99243,323.58
99244,490.39
99246,268.35
99247,198.22
99249,387.47
99253,968.27
99255,685.06
99256,198.66
99257,273.39
99258,576.7
99259,61.86
99261,58.81
99264,195.18
99267,433.41
99269,226.19
99270,789.06
99272,619.66
99273,267.23
99274,221.46
99275,785.24
99276,224.42
99277,793.19
99279,267.57
99293,826.64
99294,647.69
99295,791.78
99296,926.71
99297,1024.96
99298,872.76
99299,377.07
99300,559.5
99301,961.42
99302,341.8
99303,854.03
99304,668.99
99305,232.33
99308,287.13
99309,930.44
99311,672.45
99313,472.23
99314,559.93
99315,724.3
99316,884.43
99317,225.85
99318,322.15
99319,900.59
99320,571.07
99322,972.67
99324,664.87
99327,961.54
99329,419.76
99330,469.96
99332,707.22
99334,540.31
99335,533.03
99339,956.62
99341,374.04
99343,880.13
99344,256.08
99345,622.04
99349,600.47
99350,314.91
99351,610.0
99352,337.29
99355,539.35
99357,571.12
99358,633.26
99359,944.13
99360,970.69
99361,810.54
99362,534.98
99365,939.76
99366,684.11
99367,1148.13
99368,446.71
99370,1009.95
99371,804.14
99372,1248.66
99375,1007.22
99380,297.39
99381,1015.57
99382,496.78
99383,541.63
99385,405.31
99386,603.54
99389,664.75
99391,1144.6
99392,293.18
99393,968.37
99394,584.13
99396,393.33
99397,668.04
99400,608.98
99401,954.68
99403,244.81
99404,722.1
99405,328.63
99408,307.28
99409,469.57
99410,352.53
99411,363.21
99412,986.17
99413,664.84
99414,803.39
99415,305.98
99416,959.99
99417,396.18
99421,668.69
99422,875.41
99423,328.89
99425,1020.63
99429,733.89
99430,594.26
99435,298.35
99437,485.68
99438,792.38
99439,957.32
99440,639.6
99442,673.02
99446,914.77
99450,907.51
99453,1013.19
99457,940.57
99467,1016.05
99471,961.0
99475,966.79
99481,849.81
99483,941.36
99485,952.3
99487,973.82
99489,945.4
99490,938.77
99494,936.46
99496,1202.55
99499,915.26
99504,949.88
99505,1015.05
99514,940.68
99516,684.19
99517,194.35
99518,254.59
99519,224.28
99520,671.99
99521,647.69
99522,689.81
99523,300.14
99525,218.6
99526,256.54
99527,235.93
99528,51.11
99529,281.34
99530,845.04
99532,395.62
99535,940.85
99536,225.64
99537,222.63
99539,623.43
99542,763.99
99544,346.37
99545,210.87
99547,223.08
99548,440.23
99551,732.66
99552,791.12
99553,262.16
99554,650.2
99557,664.83
99558,729.15
99560,71.07
99561,406.04
99562,400.86
99564,1006.39
99565,222.9
99568,915.61
99569,644.89
99570,260.87
99571,300.35
99573,208.48
99574,236.67
99577,777.68
99578,265.22
99579,1197.75
99581,387.65
99582,394.24
99588,403.59
99589,460.52
99591,223.29
99592,957.22
99593,212.85
99594,528.62
99596,387.94
99597,888.71
99598,915.59
99599,1195.1
99603,394.51
99604,730.09
99605,957.01
99606,929.84
99609,388.11
99610,594.42
99611,734.09
99612,227.47
99616,689.94
99618,405.52
99619,882.15
99620,866.76
99621,47.65
99622,203.55
99623,221.9
99624,218.21
99625,728.78
99626,935.06
99627,643.11
99628,540.54
99629,883.91
99630,1202.49
99631,206.68
99632,500.28
99635,876.78
99639,463.87
99640,879.83
99645,1009.41
99649,965.05
99651,954.23
99658,1012.66
99663,1008.07
99664,940.87
99667,1121.48
99671,1073.83
99676,1071.86
99678,961.31
99682,508.38
99683,651.13
99684,474.59
99685,343.54
99686,643.17
99687,796.15
99688,645.59
99689,959.85
99690,688.71
99691,512.96
99693,347.77
99694,642.89
99696,182.96
99697,852.89
99698,1015.8
99699,956.8
99700,1114.58
99701,856.03
99702,706.42
99703,998.23
99704,727.29
99705,583.61
99706,651.15
99707,374.03
99708,505.36
99710,804.44
99711,773.44
99716,651.01
99717,850.43
99718,244.46
99719,366.21
99720,784.4
99721,717.28
99722,221.31
99723,695.91
99724,368.87
99725,597.47
99726,710.7
99727,370.56
99728,42.76
99729,944.87
99730,984.6
99732,250.53
99733,945.59
99734,604.26
99735,654.87
99736,979.56
99738,660.9
99739,553.59
99740,669.08
99746,262.3
99748,973.86
99749,1118.75
99751,959.59
99752,500.17
99754,452.46
99755,582.67
99756,450.05
99757,804.17
99758,961.08
99759,695.99
99761,246.99
99762,630.39
99763,932.12
99766,739.13
99767,238.02
99769,807.25
99770,323.1
99772,833.54
99774,534.7
99776,424.86
99777,582.67
99778,965.47
99779,661.2
99781,268.1
99782,303.93
99783,540.3
99784,384.85
99785,850.68
99786,526.52
99787,351.42
99788,784.73
99789,670.9
99791,718.9
99792,1195.75
99794,1012.22
99795,1249.0
99799,954.68
99801,1005.88
99803,972.59
99805,1118.45
99806,1216.22
99807,1016.39
99810,945.33
99813,1194.78
99815,1123.35
99816,1007.03
99820,1203.37
99822,862.63
99824,736.84
99825,862.19
99826,650.68
99827,526.61
99828,638.9
99829,671.34
99830,957.56
99831,823.82
99832,852.47
99833,657.79
99834,793.14
99835,824.76
99836,646.97
99837,645.49
99838,672.2
99839,509.16
99840,668.48
99841,795.25
99842,815.08
99843,667.46
99844,652.08
99845,961.55
99846,1004.68
99849,661.71
99850,502.44
99851,651.56
99852,850.64
99853,630.23
99854,680.77
99855,646.69
99856,683.31
99857,856.06
99860,835.69
99861,812.48
99862,972.74
99864,1248.02
99865,835.63
99866,681.04
99868,971.43
99869,947.01
99870,637.82
99871,403.21
99872,420.63
99873,1020.22
99874,680.07
99875,944.44
99876,766.14
99877,1020.06
99880,731.23
99881,677.02
99882,1007.8
99883,557.47
99884,835.79
99885,582.34
99886,849.79
99887,366.96
99888,822.97
99890,407.51
99891,724.9
99893,660.23
99894,1010.68
99895,825.11
99896,668.86
99897,554.71
99898,850.84
99899,677.64
99900,631.72
99901,648.17
99905,996.57
99906,819.39
99908,768.53
99911,843.21
99912,820.93
99913,391.46
99914,369.07
99915,1007.05
99916,834.89
99919,796.5
99921,396.17
99922,253.73
99923,728.15
99924,790.41
99926,850.57
99928,864.6
99929,328.08
99932,789.93
99934,873.82
99935,806.37
99936,836.6
99937,659.41
99938,656.34
99939,682.92
99940,986.01
99942,867.98
99943,277.47
99944,295.53
99946,540.66
99947,956.78
99948,387.79
99950,668.58
99952,675.33
99954,984.72
99955,634.54
99957,814.22
99959,541.23
99960,785.17
99961,404.89
99962,668.06
99963,848.59
99965,836.79
99968,1013.65
99969,849.48
99970,638.03
99971,934.37
99972,551.07
99973,237.08
99974,669.12
99975,805.49
99976,319.82
99978,369.17
99981,1004.35
99983,814.87
99984,832.99
99985,950.19
99986,1072.46
99987,1009.23
99989,1119.84
99991,1198.59
99993,1194.12
99994,962.28
99996,955.06
100000,1197.48
100001,817.03
100004,1203.09
100005,952.29
100008,891.42
100010,1114.52
100013,1016.84
100015,1073.93
100018,957.95
100020,894.17
100022,1071.03
100023,818.88
100025,833.63
100027,847.74
100028,969.62
100031,886.53
100033,862.15
100034,900.65
100035,1011.89
100036,693.72
100038,664.96
100040,694.88
100042,715.56
100043,727.39
100046,841.52
100047,639.95
100050,673.28
100051,645.49
100052,550.86
100053,682.55
100059,399.17
100060,520.91
100062,699.98
100063,669.79
100064,534.76
100065,804.87
100066,791.03
100067,392.3
100073,333.57
100076,628.22
100077,733.28
100078,271.31
100080,891.21
100084,261.94
100086,367.14
100088,70.94
100089,60.23
100090,955.36
100093,941.31
100095,513.55
100097,539.0
100098,575.72
100100,733.31
100102,688.16
100105,947.78
100108,439.4
100111,672.59
100112,943.0
100113,945.59
100115,933.84
100116,130.9
100118,388.06
100119,672.54
100121,846.61
100124,761.04
100127,370.14
100128,930.52
100130,1005.46
100131,956.79
100134,1248.82
100136,352.04
100137,552.13
100139,591.64
100142,548.96
100144,816.88
100145,381.45
100149,390.6
100150,1217.8
100151,405.41
100152,588.9
100153,745.53
100156,741.27
100159,735.64
100160,963.3
100162,957.24
100164,1071.98
100176,1148.13
100179,1017.48
100181,808.85
100190,1240.63
100192,407.34
100193,943.91
100197,973.2
100199,940.29
100200,571.98
100208,890.98
100212,875.98
100215,1149.13
100218,883.64
100219,802.28
100222,867.98
100235,1248.97
100258,1246.85
100265,1197.43
100270,938.3
100279,1194.76
100291,972.84
100295,965.46
100301,1073.4
100303,951.54
100309,785.17
100310,1143.51
100321,723.71
100322,991.47
100323,628.34
100324,964.3
100327,704.45
100329,371.13
100330,525.93
100331,1119.24
100332,842.63
100334,645.49
100335,1240.16
100336,1230.69
100337,1001.55
100339,868.91
100346,377.68
100348,1161.69
100350,830.86
100351,1223.77
100354,544.71
100355,840.72
100356,1169.47
100357,590.53
100358,941.59
100359,1161.54
100360,996.44
100362,957.63
100363,62.28
100364,962.75
100366,388.62
100367,1157.45
100369,550.27
100371,689.34
100372,1162.97
100373,57.03
100374,1159.23
100375,198.36
100377,934.08
100378,755.87
100379,928.48
100383,1008.82
100384,730.73
100386,644.97
100387,1165.07
100388,423.96
100391,278.07
100392,896.97
100393,1175.43
100394,1152.42
100395,865.2
100396,949.25
100398,897.94
100400,416.61
100402,638.71
100404,760.64
100406,843.17
100409,862.65
100410,890.66
100412,369.18
100413,1248.04
100414,1009.9
100416,938.5
100417,255.24
100419,371.33
100420,694.66
100421,399.99
100424,628.81
100425,701.18
100426,827.82
100430,920.53
100431,861.22
100434,1175.21
100435,370.95
100437,687.27
100438,700.3
100442,309.41
100443,503.39
100444,674.56
100446,324.91
100448,88.78
100449,1015.42
100450,570.04
100452,890.28
100454,1007.0
100455,321.92
100456,1209.67
100457,294.14
100464,1235.97
100467,915.07
100469,696.2
100470,233.16
100472,1167.41
100475,769.68
100477,1019.52
100478,627.65
100479,1234.21
100480,914.97
100481,634.06
100482,340.29
100484,749.27
100485,537.62
100486,1197.22
100487,564.11
100488,546.51
100491,355.2
100493,883.28
100494,1164.2
100495,1195.58
100497,1202.85
100498,571.89
100499,955.12
100500,686.09
100504,665.27
100505,681.86
100507,1204.92
100509,551.08
100510,1208.02
100511,695.69
100512,1194.55
100513,243.7
100515,667.33
100516,574.33
100517,893.6
100518,96.26
100520,677.31
100521,802.35
100522,707.99
100523,267.2
100524,596.82
100525,909.89
100526,1186.26
100530,542.93
100531,848.95
100532,950.63
100533,507.57
100534,654.63
100535,879.7
100536,534.51
100537,121.15
100538,1184.91
100539,880.07
100540,717.33
100541,1190.5
100542,646.23
100544,940.73
100548,1230.52
100551,592.4
100552,709.29
100553,271.45
100557,1204.24
100558,1002.08
100559,1202.48
100560,1213.43
100564,702.78
100565,882.96
100566,1228.35
100571,734.68
100575,1153.55
100577,818.91
100578,1241.84
100579,1018.46
100584,822.21
100587,1216.78
100588,1196.56
100591,849.42
100596,1187.52
100597,791.78
100601,1202.25
100605,944.83
100609,1205.52
100610,1191.82
100611,891.71
100613,1118.47
100614,1199.76
100616,1209.27
100618,973.89
100619,1211.07
100622,1174.78
100625,1214.06
100626,1205.13
100628,951.72
100630,860.04
100631,857.25
100636,1071.84
100638,1121.51
100646,1171.7
100650,1137.94
100651,1186.74
100656,1221.02
100662,1174.65
100665,1205.88
100667,1198.83
100669,1189.53
100675,1173.76
100681,302.32
100684,224.52
100685,1016.23
100686,367.48
100689,389.3
100690,453.38
100693,853.93
100694,796.35
100695,648.01
100696,946.45
100698,828.88
100699,853.14
100701,303.25
100702,791.6
100703,867.35
100704,473.52
100707,792.0
100711,846.71
100712,221.36
100714,1223.67
100724,737.68
100725,404.66
100726,813.34
100728,1248.83
100733,856.81
100735,894.37
100737,956.74
100742,811.25
100750,268.04
100751,281.95
100753,842.23
100756,358.98
100759,1203.55
100760,950.39
100761,1172.78
100762,874.93
100763,933.37
100764,612.91
100766,805.64
100767,826.65
100768,812.56
100769,624.86
100771,1164.95
100772,395.13
100773,799.31
100774,88.62
100776,814.77
100779,431.52
100781,1184.94
100782,736.8
100783,887.55
100784,1226.95
100786,1196.4
100788,230.47
100789,793.85
100790,945.23
100792,898.9
100794,935.94
100795,890.93
100797,846.98
100798,502.99
100799,307.27
100800,617.56
100806,814.94
100807,228.41
100811,768.71
100812,372.4
100814,278.02
100818,929.24
100819,1026.94
100825,961.31
100828,1183.77
100830,679.59
100832,374.36
100834,913.03
100835,1232.96
100837,1177.22
100839,343.57
100840,680.75
100842,913.92
100844,713.1
100845,819.41
100846,1190.95
100847,1131.32
100848,882.11
100850,891.62
100852,1211.13
100853,1205.65
100854,1235.43
100855,884.31
100856,794.97
100857,838.12
100859,760.2
100861,1239.66
100862,1200.26
100865,1013.67
100866,123.49
100868,950.21
100870,846.82
100871,292.68
100872,1018.92
100874,833.12
100876,1028.22
100880,994.76
100881,1220.49
100882,1180.93
100885,651.79
100887,1213.72
100888,264.87
100889,420.95
100890,852.29
100891,545.18
100896,281.4
100897,943.42
100900,1212.88
100901,170.22
100902,940.71
100903,1186.16
100905,1208.74
100906,583.52
100907,1009.17
100911,1188.82
100912,405.9
100913,1009.36
100914,553.07
100916,270.46
100917,940.02
100920,962.72
100923,1234.46
100924,720.5
100926,1188.09
100928,1232.23
100930,298.14
100932,930.52
100933,904.53
100934,1133.68
100935,879.33
100937,332.99
100939,1202.2
100940,870.67
100945,935.51
100946,710.22
100947,1209.49
100948,945.22
100949,939.55
100950,1167.97
100953,987.85
100956,1192.39
100958,829.26
100959,541.62
100962,1118.67
100967,619.07
100968,719.73
100975,1190.61
100976,1217.36
100980,970.43
100981,1207.98
100982,1237.5
100984,1184.45
100985,1231.6
100987,1199.4
100990,1202.63
100993,1152.63
100996,1016.05
101001,820.71
101002,838.84
101004,1159.28
101005,799.55
101007,1213.87
101009,1150.93
101012,1174.55
101013,833.64
101016,848.51
101023,1203.82
101024,1179.06
101028,992.54
101029,1221.61
101030,1114.53
101033,1074.53
101035,1184.72
101039,1218.43
101040,1233.14
101042,784.17
101047,966.82
101048,1197.64
101053,1184.81
101055,1214.01
101056,852.34
101057,1180.6
101066,1232.58
101067,1213.96
101071,968.64
101074,839.6
101075,1217.47
101076,1129.88
101077,936.45
101078,816.97
101080,881.55
101081,1202.89
101083,823.43
101084,1193.88
101086,1201.98
101087,899.13
101090,830.73
101091,1141.25
101094,872.12
101095,1194.92
101101,641.93
101102,658.06
101103,643.17
101104,652.11
101105,665.35
101106,656.43
101107,639.5
101108,623.43
